Up/Down,Upgrade,Same,Downgrade,Defaulted,Non-Rated,Totals
06/30/2018,5,622,12,4,17,660
09/30/2018,4,641,8,2,15,670
12/31/2018,4,656,13,3,8,684
03/31/2019,7,657,13,5,11,693
06/30/2019,5,664,15,6,9,699
09/30/2019,5,680,12,3,6,706
12/31/2019,2,678,12,9,13,714
03/31/2020,3,647,40,9,13,712
06/30/2020,2,625,43,22,12,704
09/30/2020,7,643,8,14,13,685
12/31/2020,11,647,8,8,11,685
03/31/2021,8,675,5,4,15,707
06/30/2021,18,680,7,3,17,725
09/30/2021,13,704,6,2,21,746
