Up/Down,Upgrade,Same,Downgrade,Defaulted,Non-Rated,Totals
03/31/2019,5,568,11,2,11,597
06/30/2019,1,581,1,0,7,590
09/30/2019,5,572,1,0,8,586
12/31/2019,9,564,4,0,4,581
03/31/2020,2,564,8,1,6,581
06/30/2020,0,562,12,1,3,578
09/30/2020,1,573,3,0,3,580
12/31/2020,2,557,13,1,7,580
03/31/2021,3,536,28,0,5,572
06/30/2021,3,557,4,1,7,572
09/30/2021,2,554,4,0,8,568
